attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
29.0,63.0,811114.0,34864.0,31153.0,9846.0,27304.0,7955.0,5973.123936185005,3579.226141321382
27.0,53.0,96415.0,56044.0,55852.0,77856.0,3765.0,3712.0,1737.625750518969,1473.5016176046279
43.0,60.0,48235.0,8470.0,11045.0,7381.0,3679.0,1138.0,1438.0372787849026,651.6816497125445
24.0,74.0,8917.0,14089.0,12394.0,28281.0,2630.0,1674.0,1078.1834705997592,696.6019204806287
17.0,77.0,84961.0,6698.0,1886.0,7237.0,2219.0,993.0,666.3890428559606,523.5383427313417
29.0,83.0,28843.0,5945.0,24483.0,51666.0,9661.0,4020.0,3623.522405224519,3008.8976964592416
48.0,80.0,11943.0,10635.0,16827.0,7752.0,6169.0,5746.0,2585.289537997509,1697.7861837552064
43.0,61.0,160269.0,44305.0,10912.0,1688.0,2314.0,1066.0,1017.9888913662763,851.6253982975823
47.0,54.0,70025.0,3383.0,1239.0,594.0,1198.0,459.0,453.0636643693732,305.36841797790845
29.0,26.0,179365.0,429285.0,24172.0,64930.0,17849.0,4779.0,4026.708806849444,2144.3475600749916
14.0,24.0,119453.0,11054.0,4221.0,7488.0,2254.0,1016.0,847.6916767101584,754.3384474347995
24.0,38.0,67207.0,5144.0,2799.0,4634.0,838.0,419.0,352.30303927987455,296.1088040881702
17.0,38.0,97416.0,29086.0,9932.0,5083.0,3224.0,1913.0,1284.8088735588328,783.3264295597164
29.0,70.0,4728.0,4367.0,77728.0,86570.0,6226.0,3978.0,2570.7948985389226,2353.1131472144302
21.0,75.0,80377.0,10778.0,13827.0,5551.0,1311.0,664.0,555.4489422688572,510.4854124991395
43.0,77.0,27814.0,7728.0,9969.0,30585.0,5437.0,8193.0,1901.1830462751996,1549.590327373942
54.0,87.0,7687.0,9068.0,6098.0,15794.0,1209.0,3902.0,1597.2364140206569,1051.2035298631108
64.0,78.0,18192.0,3267.0,30257.0,10116.0,4103.0,2486.0,1805.108385804867,761.287045947846
69.0,84.0,7842.0,9554.0,20234.0,44903.0,5837.0,2587.0,2129.8291951339997,1597.362865899513
47.0,80.0,59767.0,20779.0,2492.0,15644.0,762.0,961.0,667.9557853443636,419.1036270475948
29.0,70.0,243899.0,24964.0,8006.0,8838.0,2630.0,1342.0,844.455647142947,531.7993333472433
38.0,60.0,907199.0,35875.0,9381.0,62271.0,17474.0,11984.0,8063.530152176157,6015.596334465622
50.0,47.0,176882.0,4286.0,1801.0,2457.0,1097.0,889.0,519.7346083429694,401.1610246054905
56.0,51.0,78127.0,6612.0,8921.0,5186.0,1997.0,968.0,856.4422019923222,715.6519242043404
81.0,53.0,370762.0,81361.0,102714.0,48041.0,68773.0,59903.0,28384.55218552911,18567.11046796462
