attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
3.0,16.0,687147.0,447780.0,58266.0,16256.0,31071.0,20984.0,11671.554878791923,9569.459188805215
1.0,3.0,586715.0,105574.0,8361.0,8534.0,17713.0,4380.0,4776.572271472106,2510.550006925425
21.0,24.0,224776.0,16075.0,31587.0,17672.0,33455.0,21619.0,13518.992965849491,10192.56948855896
27.0,41.0,1436666.0,97877.0,43577.0,19020.0,8728.0,9274.0,3856.4687336590073,2782.5251626133336
35.0,37.0,38032.0,30690.0,2741.0,420.0,1169.0,3621.0,1254.3573812081402,677.3331147037269
67.0,47.0,35422.0,2226.0,9423.0,3672.0,8041.0,22957.0,6593.749628348528,5133.29892656935
48.0,29.0,143528.0,130331.0,15525.0,5141.0,8909.0,5390.0,3950.9611847956203,3348.567169923637
48.0,20.0,822406.0,91161.0,11320.0,14891.0,22199.0,7590.0,5328.770558395872,3030.4957662494508
43.0,30.0,1676474.0,115378.0,28089.0,14875.0,30691.0,10196.0,9901.96903813379,7643.627287636167
21.0,27.0,33744.0,30537.0,7392.0,3647.0,7998.0,4706.0,3244.052190381305,4020.62121763624
38.0,38.0,495423.0,36157.0,8559.0,11926.0,6577.0,12747.0,4574.859891809151,3929.7094425154387
50.0,44.0,111219.0,54893.0,16175.0,36751.0,36477.0,27706.0,17840.594448478667,14115.385113791797
51.0,54.0,335966.0,179031.0,40653.0,108432.0,20138.0,27954.0,10709.789846995005,8634.829012151375
54.0,61.0,498442.0,149112.0,41251.0,51648.0,20565.0,37109.0,11284.437251868147,7524.975017211156
