attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
69.0,56.0,129529.0,58142.0,2405.0,11395.0,17606.0,34872.0,8942.0,2663.0
47.0,54.0,1358804.0,194138.0,44973.0,15050.0,61937.0,35785.0,19651.0,4439.0
61.0,53.0,117911.0,27015.0,7074.0,2999.0,5684.0,13443.0,10396.0,2221.0
57.0,38.0,151610.0,53423.0,972.0,5715.0,5602.0,10724.0,2466.0,1022.0
40.0,40.0,119122.0,48778.0,5000.0,3712.0,3045.0,7136.0,2547.0,1989.0
43.0,43.0,938436.0,404083.0,102618.0,99916.0,156881.0,108913.0,32785.0,24566.0
38.0,47.0,1284493.0,183448.0,55436.0,17504.0,15545.0,61475.0,47691.0,5860.0
20.0,53.0,42122.0,119773.0,5960.0,19186.0,6866.0,5248.0,2218.0,1946.0
23.0,61.0,149842.0,47476.0,14758.0,3778.0,6310.0,10205.0,3956.0,1476.0
23.0,57.0,1896575.0,705719.0,179367.0,50227.0,80595.0,166826.0,62937.0,17106.0
21.0,64.0,265450.0,146159.0,98182.0,37566.0,63279.0,63104.0,23607.0,23927.0
30.0,67.0,67033.0,21024.0,2673.0,3005.0,3183.0,2541.0,1665.0,965.0
23.0,56.0,1817903.0,351827.0,19463.0,24197.0,19660.0,24731.0,13440.0,6313.0
23.0,44.0,580888.0,58980.0,3838.0,2484.0,11002.0,11636.0,762.0,552.0
16.0,26.0,177582.0,244462.0,17933.0,10109.0,5039.0,40778.0,9051.0,2967.0
26.0,26.0,565294.0,34923.0,3343.0,6558.0,3326.0,8529.0,4112.0,540.0
37.0,48.0,586684.0,8210.0,6294.0,2574.0,983.0,2499.0,300.0,144.0
30.0,63.0,1145914.0,82943.0,27670.0,11014.0,23339.0,14831.0,4526.0,3943.0
38.0,57.0,327687.0,49130.0,1485.0,3040.0,7129.0,11753.0,9742.0,2161.0
35.0,78.0,75388.0,19096.0,113005.0,27260.0,32822.0,26947.0,28977.0,4906.0
34.0,75.0,653290.0,84938.0,76004.0,50988.0,68256.0,22702.0,11445.0,3608.0
37.0,70.0,346694.0,79762.0,28581.0,1208.0,6822.0,17443.0,8421.0,4524.0
37.0,91.0,208692.0,60629.0,37314.0,21785.0,36822.0,26645.0,14396.0,1347.0
41.0,69.0,112413.0,46092.0,1953.0,15284.0,25803.0,16173.0,6510.0,361.0
60.0,63.0,62397.0,38417.0,28300.0,7303.0,9190.0,37474.0,10353.0,5991.0
54.0,66.0,233550.0,82014.0,27236.0,27931.0,19492.0,14947.0,8733.0,3405.0
43.0,50.0,443677.0,295908.0,11933.0,17674.0,53707.0,30098.0,18317.0,6027.0
47.0,47.0,47739.0,58663.0,10973.0,3303.0,10240.0,22335.0,10837.0,3160.0
37.0,53.0,158856.0,17437.0,16859.0,6098.0,4060.0,8448.0,9407.0,1845.0
53.0,60.0,30478.0,6443.0,4554.0,18115.0,3925.0,14217.0,20190.0,2202.0
60.0,74.0,289949.0,396719.0,59086.0,121369.0,63576.0,83478.0,20800.0,18148.0
44.0,84.0,604518.0,56934.0,17325.0,13466.0,14890.0,7171.0,3522.0,2446.0
51.0,77.0,4534.0,29184.0,7594.0,17988.0,9367.0,23894.0,21476.0,5799.0
38.0,64.0,87091.0,11238.0,3839.0,614.0,2112.0,2477.0,1138.0,621.0
30.0,60.0,164450.0,9561.0,1087.0,1016.0,1410.0,938.0,891.0,483.0
43.0,74.0,777947.0,11733.0,28179.0,79926.0,31554.0,30149.0,10739.0,10507.0
14.0,54.0,129636.0,120658.0,4861.0,4015.0,4776.0,4138.0,3429.0,1186.0
20.0,64.0,46793.0,14301.0,2185.0,13317.0,2342.0,6611.0,3320.0,321.0
23.0,69.0,1220684.0,59717.0,21327.0,3212.0,12920.0,7738.0,7398.0,4383.0
17.0,57.0,136188.0,18950.0,8144.0,4378.0,1508.0,5620.0,4121.0,901.0
