attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
30.0,77.0,28717.0,49250.0,37719.0,4416.0,7406.0,3636.0,1940.0,1674.0
27.0,57.0,45205.0,56368.0,21569.0,14708.0,20952.0,15886.0,5424.0,4834.0
43.0,69.0,9337.0,16564.0,21932.0,35834.0,13985.0,10045.0,5927.0,4961.0
48.0,64.0,152860.0,7880.0,280.0,2264.0,749.0,1502.0,3360.0,1302.0
75.0,57.0,9832.0,7012.0,870.0,8390.0,5911.0,9482.0,7133.0,2867.0
81.0,47.0,3557.0,15613.0,1782.0,3294.0,8356.0,6176.0,4767.0,2113.0
90.0,27.0,5880.0,14751.0,8300.0,4761.0,10335.0,8632.0,9932.0,1540.0
93.0,27.0,33795.0,50112.0,8530.0,10286.0,5728.0,12338.0,6127.0,934.0
88.0,30.0,63593.0,8271.0,5372.0,4197.0,3617.0,6154.0,770.0,800.0
70.0,38.0,39910.0,66090.0,6712.0,13810.0,8570.0,5437.0,4929.0,6327.0
63.0,29.0,40500.0,49243.0,6316.0,7804.0,10091.0,9185.0,5262.0,3777.0
66.0,40.0,6979.0,12469.0,11474.0,1907.0,5852.0,6511.0,7154.0,6072.0
70.0,34.0,10287.0,14813.0,7670.0,9266.0,18037.0,16918.0,14378.0,1723.0
84.0,44.0,76676.0,22727.0,8522.0,16018.0,6567.0,11556.0,6012.0,10113.0
74.0,50.0,100618.0,62351.0,16715.0,4066.0,5414.0,3654.0,2875.0,836.0
70.0,48.0,27795.0,9416.0,5145.0,6470.0,10501.0,4352.0,8164.0,1119.0
67.0,54.0,48447.0,21216.0,3250.0,28679.0,20626.0,19117.0,8142.0,2079.0
75.0,57.0,23825.0,8698.0,12763.0,9820.0,5071.0,15464.0,11230.0,4736.0
93.0,66.0,12278.0,11992.0,6174.0,14621.0,19428.0,8351.0,11611.0,6806.0
100.0,54.0,1569.0,9961.0,4858.0,8242.0,24970.0,21327.0,27944.0,4304.0
