attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
64.0,13.0,42082.0,14419.0,5157.0,7520.0,9795.0,35977.0,8671.714055637038,5704.647918051501
64.0,20.0,12075.0,19237.0,5122.0,6568.0,1900.0,7874.0,1888.0436698754377,1131.3569467789487
75.0,38.0,128207.0,14037.0,3546.0,2741.0,2419.0,1754.0,1072.5412560058019,909.5118872405292
77.0,47.0,56090.0,29262.0,11676.0,30799.0,4991.0,14651.0,4312.692253651069,1954.4016306285387
67.0,56.0,14121.0,21448.0,12610.0,20505.0,11898.0,28491.0,8848.140649433219,5716.681749581325
67.0,64.0,423088.0,16256.0,31927.0,16691.0,10420.0,16382.0,5484.47975502985,4308.797499710029
69.0,75.0,15097.0,25471.0,11007.0,24420.0,7592.0,7110.0,4216.088748466258,3500.9524723890377
67.0,74.0,2153.0,28416.0,6829.0,39286.0,14050.0,13606.0,6024.242101018132,3956.1816409264707
54.0,78.0,19883.0,29799.0,9416.0,26912.0,4728.0,8727.0,3111.1222681748177,2602.691211326345
47.0,78.0,14114.0,39681.0,6169.0,56135.0,9866.0,9750.0,4546.13631222793,3064.131076389207
51.0,77.0,22328.0,34909.0,23005.0,37208.0,16044.0,20232.0,7214.697181177959,3842.0504285840007
60.0,70.0,158829.0,22805.0,15006.0,11601.0,12102.0,19555.0,8042.693549167933,7156.980694464938
66.0,69.0,35842.0,18772.0,23089.0,6567.0,7394.0,11685.0,4293.764389864348,3608.8858078487046
66.0,77.0,14504.0,16743.0,43422.0,25200.0,5097.0,7697.0,3097.900118940371,1888.73776422518
67.0,77.0,16451.0,14564.0,27571.0,4490.0,16799.0,11449.0,7162.8253662440375,6556.313982919892
54.0,80.0,41690.0,46679.0,19090.0,30389.0,11240.0,8451.0,4757.594996068804,4372.468213102575
54.0,77.0,68116.0,18083.0,5470.0,16749.0,12168.0,10523.0,3393.647249337943,2766.047678784132
50.0,63.0,96061.0,65870.0,32036.0,9411.0,13214.0,5843.0,4453.0949196781785,2930.7553079118866
41.0,53.0,49911.0,69521.0,16913.0,7717.0,9612.0,10444.0,4998.668105541188,2108.1400461415474
48.0,56.0,6063.0,11293.0,9673.0,19454.0,12257.0,7365.0,4507.319694696721,3380.4706600395207
47.0,61.0,9443.0,10832.0,15910.0,26248.0,25884.0,11771.0,10638.54736965204,6675.073241322653
61.0,74.0,10970.0,17641.0,18949.0,57099.0,8276.0,20922.0,5303.023293384985,3339.60020480466
60.0,70.0,272001.0,136186.0,27488.0,16142.0,8425.0,15942.0,6073.293961795243,4530.830071348821
56.0,70.0,45069.0,33266.0,17682.0,24645.0,7845.0,11572.0,4125.4279738211735,3184.242277401233
53.0,70.0,82210.0,10166.0,1875.0,14749.0,2068.0,4157.0,1753.9234220153137,1465.5964745226006
50.0,66.0,3267.0,30157.0,25977.0,47541.0,34500.0,16314.0,10552.17681002876,6902.466920340683
54.0,84.0,14027.0,6712.0,18728.0,42689.0,12364.0,11265.0,5508.089818313701,2727.0988229536906
51.0,83.0,2258.0,42691.0,13705.0,32331.0,11467.0,8668.0,5111.173011784794,3764.6229208943532
48.0,90.0,4925.0,20011.0,14822.0,57818.0,3999.0,9589.0,2840.1767984926955,1894.8461082637061
48.0,91.0,4503.0,10799.0,8790.0,28172.0,15889.0,7945.0,4380.604803835255,2808.4480336583315
67.0,77.0,7275.0,10767.0,8166.0,14556.0,4723.0,42863.0,7724.296494506125,4539.423696396418
63.0,80.0,9522.0,33074.0,10804.0,46976.0,15205.0,5850.0,4679.9710590274735,3540.7122255966524
69.0,66.0,1475.0,26263.0,4451.0,13846.0,5871.0,8240.0,4221.923230949801,3058.533838969301
70.0,70.0,10072.0,16221.0,37811.0,44666.0,10191.0,22735.0,7246.643224666769,4997.122638513997
54.0,77.0,14162.0,27341.0,1378.0,31759.0,9451.0,12129.0,3651.511433737813,2542.5038029066973
74.0,69.0,7774.0,20166.0,7383.0,12555.0,4600.0,15687.0,4190.570861009336,4378.534289533404
