attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
47.0,54.0,2222716.0,28329.0,6893.0,13831.0,1696.0,8210.0,2571.655058107098,1504.6868837626155
53.0,60.0,599801.0,167839.0,20163.0,28539.0,48016.0,37566.0,23889.28249185751,18103.043368217408
57.0,44.0,282908.0,75811.0,8002.0,7750.0,9925.0,22605.0,7710.954795242326,7445.3202489944715
64.0,21.0,98640.0,155196.0,20072.0,4071.0,23256.0,35920.0,13029.673158293934,7745.840189122764
69.0,16.0,78202.0,60131.0,5572.0,30729.0,13054.0,27416.0,7522.978757313791,4406.85984798862
61.0,24.0,151752.0,46112.0,10609.0,12189.0,8915.0,4849.0,3200.2551693144933,2393.0268904501786
51.0,38.0,720435.0,77840.0,23227.0,18296.0,15270.0,9809.0,6245.584757451349,5095.183363067731
53.0,54.0,1334801.0,45042.0,12543.0,26136.0,26864.0,23690.0,12504.139151538684,11297.42433679606
51.0,43.0,51912.0,84374.0,5816.0,13972.0,16863.0,23007.0,8981.795725956312,9707.737539378806
53.0,37.0,1060475.0,70126.0,12493.0,4802.0,5981.0,6165.0,3301.3489933434344,1914.7756222987784
54.0,41.0,84047.0,20587.0,12183.0,7202.0,4743.0,3931.0,1786.0871780063637,1370.9043158495206
51.0,35.0,735223.0,100799.0,24460.0,8800.0,10469.0,25573.0,7248.701014566638,5798.671365026346
44.0,35.0,151842.0,38653.0,2113.0,4478.0,3551.0,5441.0,2205.159440349539,1521.12769724608
44.0,30.0,306021.0,218067.0,34881.0,7942.0,11704.0,17315.0,5843.428884357712,2851.1339351138085
47.0,23.0,184623.0,13794.0,4363.0,3321.0,9073.0,2985.0,2523.080139993054,2068.6628885771547
43.0,37.0,25269.0,10045.0,11882.0,2924.0,4388.0,3004.0,1835.924492808821,964.9556179991026
44.0,60.0,74590.0,40481.0,54527.0,16131.0,19875.0,17139.0,9353.525782006122,7052.0386937811045
61.0,74.0,15914.0,4378.0,3527.0,2359.0,2283.0,4692.0,1701.2301904875792,1227.474184119166
64.0,88.0,69537.0,23403.0,41051.0,8036.0,11186.0,14454.0,6136.314291407607,3313.5125077327803
63.0,80.0,216672.0,79440.0,25076.0,19575.0,8381.0,12710.0,5099.595573397246,3970.085301739669
61.0,66.0,33133.0,48786.0,11338.0,12089.0,23585.0,8894.0,8584.98250616471,7276.049859750513
54.0,66.0,233610.0,58614.0,34674.0,11388.0,15807.0,18800.0,6626.41282314102,3768.470754348831
48.0,54.0,67521.0,81746.0,14994.0,28659.0,10394.0,14067.0,6192.009544622803,4779.798132907773
50.0,64.0,15546.0,27716.0,20398.0,27024.0,15645.0,8520.0,6124.206914497482,7590.234317016014
51.0,66.0,195489.0,74386.0,13494.0,22723.0,15500.0,15934.0,8484.334964517726,7287.867172330898
54.0,63.0,12054.0,24613.0,4915.0,12107.0,10044.0,12210.0,6112.04280438327,4835.816332521744
53.0,67.0,245023.0,132676.0,64563.0,36650.0,22170.0,23230.0,10712.266891989593,8636.826143774799
