attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
37.0,37.0,1018701.0,26304.0,2632.0,5367.0,4292.0,1408.0,238.0,696.0
30.0,23.0,89503.0,22776.0,1507.0,327.0,990.0,1049.0,447.0,517.0
41.0,26.0,468952.0,11638.0,2270.0,2418.0,2596.0,2344.0,513.0,169.0
44.0,16.0,2670518.0,158240.0,42080.0,20396.0,22799.0,13222.0,10785.0,4142.0
63.0,23.0,389047.0,9009.0,4478.0,4770.0,7340.0,4851.0,1926.0,1933.0
78.0,41.0,366834.0,35745.0,9189.0,9192.0,2102.0,13196.0,2860.0,1112.0
75.0,41.0,1371252.0,17850.0,4743.0,6040.0,14294.0,2819.0,1320.0,472.0
83.0,43.0,448738.0,8645.0,724.0,3142.0,765.0,1700.0,557.0,137.0
69.0,54.0,548367.0,72868.0,116051.0,30173.0,17314.0,15730.0,9488.0,2204.0
64.0,41.0,2039811.0,330162.0,21609.0,19828.0,23166.0,41738.0,8379.0,2962.0
61.0,34.0,2501379.0,224903.0,11713.0,33452.0,55467.0,22378.0,8248.0,3604.0
60.0,34.0,306678.0,7748.0,2173.0,1582.0,1682.0,1483.0,1001.0,248.0
61.0,10.0,1289402.0,43859.0,6615.0,2979.0,6602.0,4305.0,2951.0,733.0
60.0,23.0,1122848.0,17248.0,2299.0,8533.0,9001.0,2594.0,1515.0,729.0
61.0,29.0,320584.0,37834.0,8609.0,3850.0,5212.0,4353.0,2502.0,620.0
63.0,34.0,894520.0,90503.0,56405.0,9053.0,24337.0,26385.0,10188.0,2126.0
60.0,27.0,75793.0,23116.0,239.0,2536.0,1658.0,1327.0,434.0,475.0
56.0,41.0,562487.0,22268.0,30903.0,6658.0,4558.0,3927.0,2655.0,509.0
57.0,37.0,313035.0,63624.0,6197.0,8130.0,3756.0,8066.0,2242.0,928.0
57.0,26.0,1367731.0,120024.0,19175.0,15852.0,59830.0,25968.0,9970.0,3506.0
60.0,48.0,91374.0,5314.0,2483.0,3817.0,1581.0,723.0,471.0,214.0
56.0,38.0,819828.0,70202.0,25679.0,10270.0,9767.0,4976.0,1600.0,1031.0
60.0,44.0,124116.0,17024.0,10262.0,4470.0,20017.0,4600.0,2572.0,451.0
57.0,50.0,1786374.0,30998.0,1849.0,10309.0,4502.0,6227.0,2790.0,670.0
67.0,48.0,353817.0,4205.0,2596.0,3591.0,2424.0,2026.0,281.0,248.0
70.0,30.0,726473.0,131441.0,3327.0,10132.0,3949.0,9125.0,2422.0,724.0
60.0,30.0,507444.0,57760.0,17029.0,8730.0,7041.0,3494.0,1682.0,540.0
56.0,34.0,1954389.0,83241.0,34323.0,12122.0,35476.0,14064.0,7827.0,3695.0
43.0,14.0,1274990.0,478950.0,43073.0,22702.0,26602.0,27543.0,5237.0,1135.0
48.0,26.0,1858981.0,26595.0,2613.0,8801.0,10914.0,4525.0,2523.0,1024.0
48.0,8.0,1460389.0,474912.0,17695.0,22255.0,14697.0,24048.0,4925.0,5775.0
53.0,10.0,500283.0,19666.0,4344.0,7340.0,5355.0,6446.0,1113.0,1614.0
47.0,13.0,552764.0,21087.0,1715.0,2817.0,3835.0,652.0,503.0,262.0
41.0,16.0,608771.0,34219.0,4997.0,10530.0,3855.0,3524.0,2678.0,922.0
53.0,30.0,2139558.0,38504.0,2435.0,12476.0,4399.0,7364.0,3080.0,739.0
50.0,30.0,257542.0,9399.0,2198.0,2005.0,2511.0,1935.0,555.0,180.0
63.0,37.0,955942.0,20949.0,6147.0,5602.0,13493.0,3512.0,875.0,1756.0
56.0,21.0,1500011.0,388174.0,31155.0,9053.0,17702.0,15812.0,14118.0,1464.0
40.0,11.0,430511.0,134753.0,10111.0,6204.0,2143.0,3093.0,2608.0,478.0
34.0,1.0,846752.0,27822.0,3418.0,2404.0,14877.0,2919.0,1245.0,478.0
30.0,7.0,180413.0,6230.0,1657.0,3316.0,3671.0,927.0,178.0,184.0
37.0,21.0,318704.0,15126.0,2471.0,4534.0,548.0,1156.0,707.0,145.0
47.0,21.0,46408.0,20796.0,1353.0,1475.0,1483.0,1391.0,449.0,162.0
47.0,37.0,412250.0,28877.0,7591.0,19689.0,27027.0,4887.0,5453.0,1518.0
48.0,37.0,589606.0,31729.0,4328.0,18659.0,11343.0,5479.0,1724.0,981.0
50.0,43.0,405680.0,4154.0,3978.0,2877.0,4390.0,708.0,320.0,301.0
50.0,54.0,585975.0,67765.0,8447.0,21325.0,8505.0,5784.0,2045.0,939.0
60.0,51.0,487865.0,13304.0,3589.0,4178.0,6246.0,5571.0,1946.0,843.0
57.0,27.0,362126.0,131178.0,6854.0,1273.0,9525.0,10351.0,2748.0,1146.0
75.0,21.0,140018.0,2700.0,1152.0,3056.0,8420.0,3099.0,633.0,533.0
87.0,24.0,937373.0,85982.0,19070.0,35919.0,6598.0,29428.0,6745.0,3455.0
75.0,29.0,110339.0,7450.0,1602.0,3761.0,3822.0,874.0,594.0,258.0
75.0,44.0,431370.0,73277.0,5591.0,14535.0,5391.0,6740.0,2098.0,1736.0
63.0,48.0,990760.0,46221.0,14571.0,14131.0,13917.0,10761.0,2489.0,1422.0
54.0,40.0,137430.0,14808.0,1457.0,2700.0,5250.0,1647.0,413.0,243.0
63.0,27.0,33117.0,1813.0,100.0,309.0,512.0,442.0,78.0,93.0
70.0,34.0,90290.0,9393.0,3853.0,833.0,1487.0,2081.0,407.0,217.0
66.0,29.0,268966.0,45656.0,743.0,15141.0,1475.0,5793.0,1772.0,1603.0
69.0,38.0,6910.0,2013.0,685.0,712.0,836.0,360.0,209.0,141.0
57.0,37.0,43399.0,25600.0,422.0,3075.0,978.0,1687.0,842.0,155.0
57.0,38.0,546612.0,17060.0,3463.0,11580.0,8441.0,5803.0,3672.0,470.0
51.0,37.0,1450913.0,215166.0,47224.0,21701.0,31590.0,11497.0,11185.0,3225.0
50.0,37.0,250108.0,26860.0,6111.0,8823.0,3262.0,3817.0,1456.0,1250.0
56.0,40.0,521135.0,19042.0,2752.0,1922.0,4560.0,2760.0,629.0,607.0
54.0,37.0,762929.0,34488.0,10372.0,3702.0,3944.0,6809.0,1727.0,451.0
56.0,40.0,58229.0,9595.0,2941.0,2061.0,1553.0,778.0,834.0,243.0
48.0,38.0,42567.0,11468.0,938.0,3683.0,2113.0,521.0,486.0,162.0
56.0,53.0,63202.0,424.0,383.0,855.0,719.0,416.0,189.0,81.0
48.0,43.0,40478.0,13145.0,473.0,1484.0,3296.0,916.0,1288.0,83.0
53.0,29.0,101631.0,16247.0,832.0,1637.0,4139.0,1729.0,413.0,375.0
